DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - ACÚSTICA.;1;1;;;;;
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - REPARO ÁGUA;1;1;;;;;
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - BETUME.;1;1;;;;;
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - EPP.;1;1;;;;;
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - ESPUMA.;1;1;;;;;
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - PARA SOL.;1;1;;;;;
31/07/2013;;3.1.01.02.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - TAPETE.;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - ACÚSTICA.;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - REPARO ÁGUA;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - BETUME.;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - EPP.;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - ESPUMA.;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - PARA SOL.;1;1;;;;;
31/07/2013;;3.1.01.02.0014;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - TAPETE.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ACÚSTICA.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - REPARO ÁGUA.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS -BETUME.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - EPP.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - ESPUMA.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS -PARA SOL.;1;1;;;;;
31/07/2013;;3.1.01.02.0011;2.1.03.02.0006;;;PROV. FGTS S/ 13º SALÁRIO REF. AO MÊS - TAPETE.;1;1;;;;;
31/07/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - LOGÍSTICA.;1;1;;;;;
31/07/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - QUALIDADE.;1;1;;;;;
31/07/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS -MANUTENÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - FERRAMENTARIA.;1;1;;;;;
31/07/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - GER. PRODUÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0001;2.1.03.02.0004;;;PROV. 13º SALÁRIO REF. AO MÊS - ALMOXARIFADO.;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - LOGÍSTICA.;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - QUALIDADE.;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - MANUTENÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - FERRAMENTARIA.;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS - GER. PRODUÇÃO.;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.02.0005;;;PROV. INSS S/ 13º SALÁRIO REF. AO MÊS -ALMOXARIFADO.;1;1;;;;;
