Est	Item	Tipo	
102	00080027	7	
152	00080027	7	
201	00080027	7	
251	00080027	7	
701	00080027	7	
102	00080028	7	
152	00080028	7	
201	00080028	7	
251	00080028	7	
701	00080028	7	
102	00080029	7	
152	00080029	7	
201	00080029	7	
251	00080029	7	
701	00080029	7	
102	00080030	7	
152	00080030	7	
201	00080030	7	
251	00080030	7	
701	00080030	7	
102	00080031	7	
152	00080031	7	
201	00080031	7	
251	00080031	7	
701	00080031	7	
102	00080032	7	
152	00080032	7	
201	00080032	7	
251	00080032	7	
701	00080032	7	
102	00080033	7	
152	00080033	7	
201	00080033	7	
251	00080033	7	
701	00080033	7	
102	00080034	7	
152	00080034	7	
201	00080034	7	
251	00080034	7	
102	00080035	7	
152	00080035	7	
201	00080035	7	
251	00080035	7	
701	00080035	7	
102	00080036	7	
152	00080036	7	
201	00080036	7	
251	00080036	7	
701	00080036	7	
102	00080037	7	
152	00080037	7	
201	00080037	7	
251	00080037	7	
701	00080037	7	
102	00080038	7	
152	00080038	7	
201	00080038	7	
251	00080038	7	
701	00080038	7	
102	00080039	7	
152	00080039	7	
201	00080039	7	
251	00080039	7	
701	00080039	7	
102	00080040	7	
152	00080040	7	
201	00080040	7	
251	00080040	7	
701	00080040	7	
102	00080041	7	
152	00080041	7	
201	00080041	7	
251	00080041	7	
701	00080041	7	
102	00080042	7	
152	00080042	7	
201	00080042	7	
251	00080042	7	
701	00080042	7	
102	00080043	7	
152	00080043	7	
201	00080043	7	
251	00080043	7	
701	00080043	7	
102	00080044	7	
152	00080044	7	
201	00080044	7	
251	00080044	7	
701	00080044	7	
102	00080045	7	
152	00080045	7	
201	00080045	7	
251	00080045	7	
701	00080045	7	
102	00080046	7	
152	00080046	7	
201	00080046	7	
251	00080046	7	
701	00080046	7	
102	00080047	7	
152	00080047	7	
201	00080047	7	
251	00080047	7	
701	00080047	7	
102	00080048	7	
152	00080048	7	
201	00080048	7	
251	00080048	7	
701	00080048	7	
102	00080049	7	
152	00080049	7	
201	00080049	7	
251	00080049	7	
701	00080049	7	
102	00080050	7	
152	00080050	7	
201	00080050	7	
251	00080050	7	
701	00080050	7	
102	00080051	7	
152	00080051	7	
201	00080051	7	
251	00080051	7	
701	00080051	7	
102	00080052	7	
152	00080052	7	
201	00080052	7	
251	00080052	7	
701	00080052	7	
102	00080053	7	
152	00080053	7	
201	00080053	7	
251	00080053	7	
701	00080053	7	
102	00080054	7	
152	00080054	7	
201	00080054	7	
251	00080054	7	
701	00080054	7	
102	00080055	7	
152	00080055	7	
201	00080055	7	
251	00080055	7	
701	00080055	7	
102	00080056	7	
152	00080056	7	
201	00080056	7	
251	00080056	7	
701	00080056	7	
102	00080057	7	
152	00080057	7	
201	00080057	7	
251	00080057	7	
701	00080057	7	
102	00080058	7	
152	00080058	7	
201	00080058	7	
251	00080058	7	
701	00080058	7	
102	00080059	7	
152	00080059	7	
201	00080059	7	
251	00080059	7	
701	00080059	7	
102	00080060	7	
152	00080060	7	
201	00080060	7	
251	00080060	7	
701	00080060	7	
102	00080061	7	
152	00080061	7	
201	00080061	7	
251	00080061	7	
701	00080061	7	
102	00080062	7	
152	00080062	7	
201	00080062	7	
251	00080062	7	
701	00080062	7	
102	00080063	7	
152	00080063	7	
201	00080063	7	
251	00080063	7	
701	00080063	7	
102	00080064	7	
152	00080064	7	
201	00080064	7	
251	00080064	7	
701	00080064	7	
102	00080065	7	
152	00080065	7	
201	00080065	7	
251	00080065	7	
701	00080065	7	
102	00080066	7	
152	00080066	7	
201	00080066	7	
251	00080066	7	
701	00080066	7	
102	00080067	7	
152	00080067	7	
201	00080067	7	
251	00080067	7	
701	00080067	7	
102	00080068	7	
152	00080068	7	
201	00080068	7	
251	00080068	7	
701	00080068	7	
102	00080069	7	
152	00080069	7	
201	00080069	7	
251	00080069	7	
701	00080069	7	
102	00080070	7	
152	00080070	7	
201	00080070	7	
251	00080070	7	
701	00080070	7	
102	00080071	7	
152	00080071	7	
201	00080071	7	
251	00080071	7	
701	00080071	7	
102	00080072	7	
152	00080072	7	
201	00080072	7	
251	00080072	7	
701	00080072	7	
102	00080073	7	
152	00080073	7	
201	00080073	7	
251	00080073	7	
701	00080073	7	
102	00080074	7	
152	00080074	7	
201	00080074	7	
251	00080074	7	
701	00080074	7	
102	00080075	7	
152	00080075	7	
201	00080075	7	
251	00080075	7	
701	00080075	7	
102	00080076	7	
152	00080076	7	
201	00080076	7	
251	00080076	7	
701	00080076	7	
102	00080077	7	
152	00080077	7	
201	00080077	7	
251	00080077	7	
701	00080077	7	
102	00080078	7	
152	00080078	7	
201	00080078	7	
251	00080078	7	
701	00080078	7	
102	00080079	7	
152	00080079	7	
201	00080079	7	
251	00080079	7	
701	00080079	7	
102	00080080	7	
152	00080080	7	
201	00080080	7	
251	00080080	7	
701	00080080	7	
102	00080082	7	
152	00080082	7	
201	00080082	7	
251	00080082	7	
701	00080082	7	
102	00080083	7	
152	00080083	7	
201	00080083	7	
251	00080083	7	
701	00080083	7	
102	00080084	7	
152	00080084	7	
201	00080084	7	
251	00080084	7	
701	00080084	7	
102	00080085	7	
152	00080085	7	
201	00080085	7	
251	00080085	7	
701	00080085	7	
102	00080086	7	
152	00080086	7	
201	00080086	7	
251	00080086	7	
701	00080086	7	
102	00080087	7	
152	00080087	7	
201	00080087	7	
251	00080087	7	
701	00080087	7	
102	00080088	7	
152	00080088	7	
201	00080088	7	
251	00080088	7	
701	00080088	7	
102	00080089	7	
152	00080089	7	
201	00080089	7	
251	00080089	7	
701	00080089	7	
102	00080090	7	
152	00080090	7	
201	00080090	7	
251	00080090	7	
701	00080090	7	
102	00080091	7	
152	00080091	7	
201	00080091	7	
251	00080091	7	
701	00080091	7	
102	00080092	7	
152	00080092	7	
201	00080092	7	
251	00080092	7	
701	00080092	7	
102	00080093	7	
152	00080093	7	
201	00080093	7	
251	00080093	7	
701	00080093	7	
102	00080094	7	
152	00080094	7	
201	00080094	7	
251	00080094	7	
701	00080094	7	
102	00080095	7	
152	00080095	7	
201	00080095	7	
251	00080095	7	
701	00080095	7	
102	00080096	7	
152	00080096	7	
201	00080096	7	
251	00080096	7	
701	00080096	7	
102	00080097	7	
152	00080097	7	
201	00080097	7	
251	00080097	7	
701	00080097	7	
102	00080098	7	
152	00080098	7	
201	00080098	7	
251	00080098	7	
701	00080098	7	
102	00080099	7	
152	00080099	7	
201	00080099	7	
251	00080099	7	
701	00080099	7	
102	00080100	7	
152	00080100	7	
201	00080100	7	
251	00080100	7	
701	00080100	7	
102	00080101	7	
152	00080101	7	
201	00080101	7	
251	00080101	7	
701	00080101	7	
102	00080102	7	
152	00080102	7	
201	00080102	7	
251	00080102	7	
701	00080102	7	
102	00080103	7	
152	00080103	7	
201	00080103	7	
251	00080103	7	
701	00080103	7	
102	00080104	7	
152	00080104	7	
201	00080104	7	
251	00080104	7	
701	00080104	7	
102	00080105	7	
152	00080105	7	
201	00080105	7	
251	00080105	7	
701	00080105	7	
102	00080106	7	
152	00080106	7	
201	00080106	7	
251	00080106	7	
701	00080106	7	
102	00080107	7	
152	00080107	7	
201	00080107	7	
251	00080107	7	
701	00080107	7	
102	00080108	7	
152	00080108	7	
201	00080108	7	
251	00080108	7	
701	00080108	7	
102	00080109	7	
152	00080109	7	
201	00080109	7	
251	00080109	7	
701	00080109	7	
102	00080110	7	
152	00080110	7	
201	00080110	7	
251	00080110	7	
701	00080110	7	
102	00080111	7	
152	00080111	7	
201	00080111	7	
251	00080111	7	
701	00080111	7	
102	00080112	7	
152	00080112	7	
201	00080112	7	
251	00080112	7	
701	00080112	7	
102	00080114	7	
152	00080114	7	
201	00080114	7	
251	00080114	7	
701	00080114	7	
102	00080115	7	
152	00080115	7	
201	00080115	7	
251	00080115	7	
701	00080115	7	
102	00080116	7	
152	00080116	7	
201	00080116	7	
251	00080116	7	
701	00080116	7	
102	00080117	7	
152	00080117	7	
201	00080117	7	
251	00080117	7	
701	00080117	7	
102	00080118	7	
152	00080118	7	
201	00080118	7	
251	00080118	7	
701	00080118	7	
102	00080119	7	
152	00080119	7	
201	00080119	7	
251	00080119	7	
701	00080119	7	
102	00080120	7	
152	00080120	7	
201	00080120	7	
251	00080120	7	
701	00080120	7	
102	00080121	7	
152	00080121	7	
201	00080121	7	
251	00080121	7	
701	00080121	7	
102	00080122	7	
152	00080122	7	
201	00080122	7	
251	00080122	7	
701	00080122	7	
102	00080123	7	
152	00080123	7	
201	00080123	7	
251	00080123	7	
701	00080123	7	
102	00080124	7	
152	00080124	7	
201	00080124	7	
251	00080124	7	
701	00080124	7	
102	00080125	7	
152	00080125	7	
201	00080125	7	
251	00080125	7	
701	00080125	7	
102	00080126	7	
152	00080126	7	
201	00080126	7	
251	00080126	7	
701	00080126	7	
102	00080127	7	
152	00080127	7	
201	00080127	7	
251	00080127	7	
701	00080127	7	
102	00080128	7	
152	00080128	7	
201	00080128	7	
251	00080128	7	
701	00080128	7	
102	00080129	7	
152	00080129	7	
201	00080129	7	
251	00080129	7	
701	00080129	7	
102	00080130	7	
152	00080130	7	
201	00080130	7	
251	00080130	7	
701	00080130	7	
102	00080131	7	
152	00080131	7	
201	00080131	7	
251	00080131	7	
701	00080131	7	
102	00080132	7	
152	00080132	7	
201	00080132	7	
251	00080132	7	
701	00080132	7	
102	00080133	7	
152	00080133	7	
201	00080133	7	
251	00080133	7	
701	00080133	7	
102	00080134	7	
152	00080134	7	
201	00080134	7	
251	00080134	7	
701	00080134	7	
102	00080135	7	
152	00080135	7	
201	00080135	7	
251	00080135	7	
701	00080135	7	
102	00080136	7	
152	00080136	7	
201	00080136	7	
251	00080136	7	
701	00080136	7	
102	00080137	7	
152	00080137	7	
201	00080137	7	
251	00080137	7	
701	00080137	7	
102	00080138	7	
152	00080138	7	
201	00080138	7	
251	00080138	7	
701	00080138	7	
102	00080139	7	
152	00080139	7	
201	00080139	7	
251	00080139	7	
701	00080139	7	
102	00080140	7	
152	00080140	7	
201	00080140	7	
251	00080140	7	
701	00080140	7	
102	00080141	7	
152	00080141	7	
201	00080141	7	
251	00080141	7	
701	00080141	7	
102	00080142	7	
152	00080142	7	
201	00080142	7	
251	00080142	7	
701	00080142	7	
102	00080143	7	
152	00080143	7	
201	00080143	7	
251	00080143	7	
701	00080143	7	
102	00080144	7	
152	00080144	7	
201	00080144	7	
251	00080144	7	
701	00080144	7	
102	00080145	7	
152	00080145	7	
201	00080145	7	
251	00080145	7	
701	00080145	7	
102	00080146	7	
152	00080146	7	
201	00080146	7	
251	00080146	7	
701	00080146	7	
102	00080147	7	
152	00080147	7	
201	00080147	7	
251	00080147	7	
701	00080147	7	
102	00080148	7	
152	00080148	7	
201	00080148	7	
251	00080148	7	
701	00080148	7	
102	00080149	7	
152	00080149	7	
201	00080149	7	
251	00080149	7	
701	00080149	7	
102	00080150	7	
152	00080150	7	
201	00080150	7	
251	00080150	7	
701	00080150	7	
102	00080151	7	
152	00080151	7	
201	00080151	7	
251	00080151	7	
701	00080151	7	
102	00080152	7	
152	00080152	7	
201	00080152	7	
251	00080152	7	
701	00080152	7	
102	00080153	7	
152	00080153	7	
201	00080153	7	
251	00080153	7	
701	00080153	7	
102	00080154	7	
152	00080154	7	
201	00080154	7	
251	00080154	7	
701	00080154	7	
102	00080155	7	
152	00080155	7	
201	00080155	7	
251	00080155	7	
701	00080155	7	
102	00080156	7	
152	00080156	7	
201	00080156	7	
251	00080156	7	
701	00080156	7	
102	00080157	7	
152	00080157	7	
201	00080157	7	
251	00080157	7	
701	00080157	7	
102	00080158	7	
152	00080158	7	
201	00080158	7	
251	00080158	7	
701	00080158	7	
102	00080159	7	
152	00080159	7	
201	00080159	7	
251	00080159	7	
701	00080159	7	
102	00080160	7	
152	00080160	7	
201	00080160	7	
251	00080160	7	
701	00080160	7	
102	00080161	7	
152	00080161	7	
201	00080161	7	
251	00080161	7	
701	00080161	7	
102	00080162	7	
152	00080162	7	
201	00080162	7	
251	00080162	7	
701	00080162	7	
102	00080163	7	
152	00080163	7	
201	00080163	7	
251	00080163	7	
701	00080163	7	
102	00080164	7	
152	00080164	7	
201	00080164	7	
251	00080164	7	
701	00080164	7	
102	00080165	7	
152	00080165	7	
201	00080165	7	
251	00080165	7	
701	00080165	7	
102	00080166	7	
152	00080166	7	
201	00080166	7	
251	00080166	7	
701	00080166	7	
102	00080167	7	
152	00080167	7	
201	00080167	7	
251	00080167	7	
701	00080167	7	
102	00080168	7	
152	00080168	7	
201	00080168	7	
251	00080168	7	
701	00080168	7	
102	00080169	7	
152	00080169	7	
201	00080169	7	
251	00080169	7	
701	00080169	7	
102	00080170	7	
152	00080170	7	
201	00080170	7	
251	00080170	7	
701	00080170	7	
102	00080171	7	
152	00080171	7	
201	00080171	7	
251	00080171	7	
701	00080171	7	
102	00080172	7	
152	00080172	7	
201	00080172	7	
251	00080172	7	
701	00080172	7	
102	00080173	7	
152	00080173	7	
201	00080173	7	
251	00080173	7	
701	00080173	7	
102	00080174	7	
152	00080174	7	
201	00080174	7	
251	00080174	7	
701	00080174	7	
102	00080175	7	
152	00080175	7	
201	00080175	7	
251	00080175	7	
701	00080175	7	
102	00080176	7	
152	00080176	7	
201	00080176	7	
251	00080176	7	
701	00080176	7	
102	00080177	7	
152	00080177	7	
201	00080177	7	
251	00080177	7	
701	00080177	7	
102	00080178	7	
152	00080178	7	
201	00080178	7	
251	00080178	7	
701	00080178	7	
102	00080179	7	
152	00080179	7	
201	00080179	7	
251	00080179	7	
701	00080179	7	
102	00080180	7	
152	00080180	7	
201	00080180	7	
251	00080180	7	
701	00080180	7	
102	00080181	7	
152	00080181	7	
201	00080181	7	
251	00080181	7	
701	00080181	7	
102	00080182	7	
152	00080182	7	
201	00080182	7	
251	00080182	7	
701	00080182	7	
102	00080183	7	
152	00080183	7	
201	00080183	7	
251	00080183	7	
701	00080183	7	
102	00080184	7	
152	00080184	7	
201	00080184	7	
251	00080184	7	
701	00080184	7	
102	00080185	7	
152	00080185	7	
201	00080185	7	
251	00080185	7	
701	00080185	7	
102	00080186	7	
152	00080186	7	
201	00080186	7	
251	00080186	7	
701	00080186	7	
102	00080187	7	
152	00080187	7	
201	00080187	7	
251	00080187	7	
701	00080187	7	
102	00080188	7	
152	00080188	7	
201	00080188	7	
251	00080188	7	
701	00080188	7	
102	00080189	7	
152	00080189	7	
201	00080189	7	
251	00080189	7	
701	00080189	7	
102	00080190	7	
152	00080190	7	
201	00080190	7	
251	00080190	7	
701	00080190	7	
102	00080191	7	
152	00080191	7	
201	00080191	7	
251	00080191	7	
701	00080191	7	
102	00080192	7	
152	00080192	7	
201	00080192	7	
251	00080192	7	
701	00080192	7	
102	00080193	7	
152	00080193	7	
201	00080193	7	
251	00080193	7	
701	00080193	7	
102	00080194	7	
152	00080194	7	
201	00080194	7	
251	00080194	7	
701	00080194	7	
102	00080195	7	
152	00080195	7	
201	00080195	7	
251	00080195	7	
701	00080195	7	
102	00080196	7	
152	00080196	7	
201	00080196	7	
251	00080196	7	
701	00080196	7	
102	00080197	7	
152	00080197	7	
201	00080197	7	
251	00080197	7	
701	00080197	7	
102	00080198	7	
152	00080198	7	
201	00080198	7	
251	00080198	7	
701	00080198	7	
102	00080199	7	
152	00080199	7	
201	00080199	7	
251	00080199	7	
701	00080199	7	
102	00080200	7	
152	00080200	7	
201	00080200	7	
251	00080200	7	
701	00080200	7	
102	00080201	7	
152	00080201	7	
201	00080201	7	
251	00080201	7	
701	00080201	7	
102	00080202	7	
152	00080202	7	
201	00080202	7	
251	00080202	7	
701	00080202	7	
102	00080203	7	
152	00080203	7	
201	00080203	7	
251	00080203	7	
701	00080203	7	
102	00080204	7	
152	00080204	7	
201	00080204	7	
251	00080204	7	
701	00080204	7	
102	00080205	7	
152	00080205	7	
201	00080205	7	
251	00080205	7	
701	00080205	7	
102	00080206	7	
152	00080206	7	
201	00080206	7	
251	00080206	7	
701	00080206	7	
102	00080207	7	
152	00080207	7	
201	00080207	7	
251	00080207	7	
701	00080207	7	
102	00080208	7	
152	00080208	7	
201	00080208	7	
251	00080208	7	
701	00080208	7	
102	00080209	7	
152	00080209	7	
201	00080209	7	
251	00080209	7	
701	00080209	7	
102	00080210	7	
152	00080210	7	
201	00080210	7	
251	00080210	7	
701	00080210	7	
102	00080211	7	
152	00080211	7	
201	00080211	7	
251	00080211	7	
701	00080211	7	
102	00080212	7	
152	00080212	7	
201	00080212	7	
251	00080212	7	
701	00080212	7	
102	00080213	7	
152	00080213	7	
201	00080213	7	
251	00080213	7	
701	00080213	7	
102	00080214	7	
152	00080214	7	
201	00080214	7	
251	00080214	7	
701	00080214	7	
102	00080215	7	
152	00080215	7	
201	00080215	7	
251	00080215	7	
701	00080215	7	
102	00080216	7	
152	00080216	7	
201	00080216	7	
251	00080216	7	
701	00080216	7	
102	00080217	7	
152	00080217	7	
201	00080217	7	
251	00080217	7	
701	00080217	7	
102	00080218	7	
152	00080218	7	
201	00080218	7	
251	00080218	7	
701	00080218	7	
102	00080219	7	
152	00080219	7	
201	00080219	7	
251	00080219	7	
701	00080219	7	
102	00080220	7	
152	00080220	7	
201	00080220	7	
251	00080220	7	
701	00080220	7	
102	00080221	7	
152	00080221	7	
201	00080221	7	
251	00080221	7	
701	00080221	7	
102	00080222	7	
152	00080222	7	
201	00080222	7	
251	00080222	7	
701	00080222	7	
102	00080223	7	
152	00080223	7	
201	00080223	7	
251	00080223	7	
701	00080223	7	
102	00080224	7	
152	00080224	7	
201	00080224	7	
251	00080224	7	
701	00080224	7	
102	00080225	7	
152	00080225	7	
201	00080225	7	
251	00080225	7	
701	00080225	7	
102	00080226	7	
152	00080226	7	
201	00080226	7	
251	00080226	7	
701	00080226	7	
102	00080227	7	
152	00080227	7	
201	00080227	7	
251	00080227	7	
701	00080227	7	
102	00080228	7	
152	00080228	7	
201	00080228	7	
251	00080228	7	
701	00080228	7	
102	00080229	7	
152	00080229	7	
201	00080229	7	
251	00080229	7	
701	00080229	7	
102	00080230	7	
152	00080230	7	
201	00080230	7	
251	00080230	7	
701	00080230	7	
102	00080231	7	
152	00080231	7	
201	00080231	7	
251	00080231	7	
701	00080231	7	
102	00080232	7	
152	00080232	7	
201	00080232	7	
251	00080232	7	
701	00080232	7	
102	00080233	7	
152	00080233	7	
201	00080233	7	
251	00080233	7	
701	00080233	7	
102	00080234	7	
152	00080234	7	
201	00080234	7	
251	00080234	7	
701	00080234	7	
102	00080235	7	
152	00080235	7	
201	00080235	7	
251	00080235	7	
701	00080235	7	
102	00080236	7	
152	00080236	7	
201	00080236	7	
251	00080236	7	
701	00080236	7	
102	00080237	7	
152	00080237	7	
201	00080237	7	
251	00080237	7	
701	00080237	7	
102	00080238	7	
152	00080238	7	
201	00080238	7	
251	00080238	7	
701	00080238	7	
102	00080239	7	
152	00080239	7	
201	00080239	7	
251	00080239	7	
701	00080239	7	
102	00080240	7	
152	00080240	7	
201	00080240	7	
251	00080240	7	
701	00080240	7	
102	00080241	7	
152	00080241	7	
201	00080241	7	
251	00080241	7	
701	00080241	7	
102	00080242	7	
152	00080242	7	
201	00080242	7	
251	00080242	7	
701	00080242	7	
102	00080243	7	
152	00080243	7	
201	00080243	7	
251	00080243	7	
701	00080243	7	
102	00080244	7	
152	00080244	7	
201	00080244	7	
251	00080244	7	
701	00080244	7	
102	00080245	7	
152	00080245	7	
201	00080245	7	
251	00080245	7	
701	00080245	7	
102	00080246	7	
152	00080246	7	
201	00080246	7	
251	00080246	7	
701	00080246	7	
102	00080247	7	
152	00080247	7	
201	00080247	7	
251	00080247	7	
